geneID,length
ENSMLUT00000001073,717
ENSMLUT00000001078,459
ENSMLUT00000001067,300
ENSMLUT00000001071,1689
ENSMLUT00000001077,1425
ENSMLUT00000001074,1137
ENSMLUT00000001095,3660
ENSMLUT00000001093,3124
ENSMLUT00000001072,1445
ENSMLUT00000001092,2751
ENSMLUT00000001075,255
ENSMLUT00000001082,909
ENSMLUT00000001085,807
ENSMLUT00000001081,321
ENSMLUT00000001080,1131
ENSMLUT00000001083,936
ENSMLUT00000001105,6615
ENSMLUT00000001086,530
ENSMLUT00000001115,3408
ENSMLUT00000001087,528
ENSMLUT00000001094,267
ENSMLUT00000028013,339
ENSMLUT00000001091,627
ENSMLUT00000001090,288
ENSMLUT00000001096,1556
ENSMLUT00000001098,1317
ENSMLUT00000001104,2502
ENSMLUT00000001101,1266
ENSMLUT00000001100,2103
ENSMLUT00000001113,1851
ENSMLUT00000001099,201
ENSMLUT00000001109,2025
ENSMLUT00000001103,510
ENSMLUT00000026069,453
ENSMLUT00000030472,519
ENSMLUT00000001102,894
ENSMLUT00000001108,990
ENSMLUT00000001106,1044
ENSMLUT00000001107,2202
ENSMLUT00000001121,2886
ENSMLUT00000001129,2331
ENSMLUT00000001118,1857
ENSMLUT00000001111,534
ENSMLUT00000001124,5229
ENSMLUT00000001112,2235
ENSMLUT00000001125,2220
ENSMLUT00000001114,3177
ENSMLUT00000001132,1155
ENSMLUT00000001117,984
ENSMLUT00000001139,3528
ENSMLUT00000001120,3393
ENSMLUT00000001122,945
ENSMLUT00000001127,1011
ENSMLUT00000001143,4098
ENSMLUT00000001128,792
ENSMLUT00000001131,1488
ENSMLUT00000001135,2136
ENSMLUT00000001130,963
ENSMLUT00000001134,2160
ENSMLUT00000001133,504
ENSMLUT00000022981,1113
ENSMLUT00000024107,1266
ENSMLUT00000029470,1146
ENSMLUT00000001141,1065
ENSMLUT00000001138,624
ENSMLUT00000001137,1872
ENSMLUT00000001149,2754
ENSMLUT00000001140,1488
ENSMLUT00000001142,519
ENSMLUT00000001153,4005
ENSMLUT00000001146,330
ENSMLUT00000001145,981
ENSMLUT00000001150,699
ENSMLUT00000001148,667
ENSMLUT00000001166,3132
ENSMLUT00000001161,4422
ENSMLUT00000001160,1872
ENSMLUT00000001151,537
ENSMLUT00000001196,9267
ENSMLUT00000001163,2544
ENSMLUT00000001157,1053
ENSMLUT00000001152,297
ENSMLUT00000001158,522
ENSMLUT00000001155,297
ENSMLUT00000001159,963
ENSMLUT00000001162,775
ENSMLUT00000001178,4371
ENSMLUT00000026269,1881
ENSMLUT00000001172,1431
ENSMLUT00000001165,781
ENSMLUT00000001171,2493
ENSMLUT00000001164,3306
ENSMLUT00000001175,1482
ENSMLUT00000001168,234
ENSMLUT00000001167,1071
ENSMLUT00000001173,801
ENSMLUT00000001170,804
ENSMLUT00000001177,903
ENSMLUT00000001174,846
ENSMLUT00000001176,501
ENSMLUT00000001179,1683
ENSMLUT00000001183,3564
ENSMLUT00000001193,6679
ENSMLUT00000001184,1923
ENSMLUT00000001180,3840
ENSMLUT00000001186,1398
ENSMLUT00000001181,2049
ENSMLUT00000001182,1377
ENSMLUT00000001192,2196
ENSMLUT00000001187,1488
ENSMLUT00000001188,687
ENSMLUT00000001189,1491
ENSMLUT00000001195,2772
ENSMLUT00000001190,870
ENSMLUT00000001191,1452
ENSMLUT00000001202,3459
ENSMLUT00000001200,585
ENSMLUT00000001197,1584
ENSMLUT00000001209,102
ENSMLUT00000001194,231
ENSMLUT00000001199,1425
ENSMLUT00000001201,2187
ENSMLUT00000001203,1482
ENSMLUT00000001207,2478
ENSMLUT00000001215,4824
ENSMLUT00000001218,1704
ENSMLUT00000026950,993
ENSMLUT00000001205,414
ENSMLUT00000001208,1986
ENSMLUT00000001206,3837
ENSMLUT00000001213,1449
ENSMLUT00000001212,2097
ENSMLUT00000001219,1161
ENSMLUT00000001210,2064
ENSMLUT00000001216,726
ENSMLUT00000001217,1194
ENSMLUT00000001241,2265
ENSMLUT00000024614,2259
ENSMLUT00000001221,1110
ENSMLUT00000001220,864
ENSMLUT00000001226,5904
ENSMLUT00000001227,1743
ENSMLUT00000001225,6699
ENSMLUT00000001223,2073
ENSMLUT00000001224,1272
ENSMLUT00000001229,909
ENSMLUT00000001228,1140
ENSMLUT00000001232,1857
ENSMLUT00000001231,1194
ENSMLUT00000001239,1710
ENSMLUT00000001234,1518
ENSMLUT00000001235,1758
ENSMLUT00000001244,6687
ENSMLUT00000001233,399
ENSMLUT00000027775,438
ENSMLUT00000001238,732
ENSMLUT00000001248,1869
ENSMLUT00000001240,648
ENSMLUT00000001242,1086
ENSMLUT00000001247,690
ENSMLUT00000001246,1170
ENSMLUT00000001254,2241
ENSMLUT00000001250,1116
ENSMLUT00000001278,7557
ENSMLUT00000001257,4632
ENSMLUT00000001251,654
ENSMLUT00000001258,2964
ENSMLUT00000001252,1002
ENSMLUT00000001260,1860
ENSMLUT00000001261,1847
ENSMLUT00000001255,711
ENSMLUT00000001259,588
ENSMLUT00000001263,1095
ENSMLUT00000001267,1755
ENSMLUT00000001266,1226
ENSMLUT00000001268,2736
ENSMLUT00000001280,3768
ENSMLUT00000001309,9771
ENSMLUT00000001269,1191
ENSMLUT00000001273,918
ENSMLUT00000001271,402
ENSMLUT00000001270,999
ENSMLUT00000001275,537
ENSMLUT00000001283,2391
ENSMLUT00000001276,306
ENSMLUT00000001274,867
ENSMLUT00000001284,2366
ENSMLUT00000001279,474
ENSMLUT00000001288,2565
ENSMLUT00000001277,756
ENSMLUT00000001287,705
ENSMLUT00000001282,558
ENSMLUT00000001293,2052
ENSMLUT00000001285,528
ENSMLUT00000001281,681
ENSMLUT00000001289,1050
ENSMLUT00000001291,1338
ENSMLUT00000001290,705
ENSMLUT00000001294,843
ENSMLUT00000001295,1251
ENSMLUT00000001292,2784
ENSMLUT00000001310,4461
ENSMLUT00000001320,7164
ENSMLUT00000029081,687
ENSMLUT00000001299,1626
ENSMLUT00000001302,4764
ENSMLUT00000028091,4800
ENSMLUT00000001324,3707
ENSMLUT00000001296,897
ENSMLUT00000001298,354
ENSMLUT00000001308,4596
ENSMLUT00000001301,1116
ENSMLUT00000001306,972
ENSMLUT00000001304,1152
ENSMLUT00000001305,1740
ENSMLUT00000001311,1704
ENSMLUT00000001313,1548
ENSMLUT00000001307,1002
ENSMLUT00000001326,13413
ENSMLUT00000001317,1008
ENSMLUT00000001316,1875
ENSMLUT00000001314,1053
ENSMLUT00000001315,1050
ENSMLUT00000001328,3378
ENSMLUT00000001331,1818
ENSMLUT00000001322,1193
ENSMLUT00000001334,4257
ENSMLUT00000001319,780
ENSMLUT00000001321,858
ENSMLUT00000001325,573
ENSMLUT00000001335,2058
ENSMLUT00000001327,387
ENSMLUT00000001330,654
ENSMLUT00000001341,2151
ENSMLUT00000001329,972
ENSMLUT00000001332,531
ENSMLUT00000001338,1566
ENSMLUT00000001340,1182
ENSMLUT00000001339,3348
ENSMLUT00000001378,7836
ENSMLUT00000001337,855
ENSMLUT00000001333,2187
ENSMLUT00000001368,6420
ENSMLUT00000001336,1581
ENSMLUT00000001347,2736
ENSMLUT00000001343,4083
ENSMLUT00000001346,1692
ENSMLUT00000001364,4782
ENSMLUT00000001349,2451
ENSMLUT00000001352,2121
ENSMLUT00000001342,537
ENSMLUT00000001345,1092
ENSMLUT00000001355,1725
ENSMLUT00000001361,3195
ENSMLUT00000030937,528
ENSMLUT00000001358,3612
ENSMLUT00000001348,654
ENSMLUT00000001367,3000
ENSMLUT00000001362,1572
ENSMLUT00000001360,2967
ENSMLUT00000001376,873
ENSMLUT00000001370,7227
ENSMLUT00000001366,1515
ENSMLUT00000001377,2859
ENSMLUT00000001365,1074
ENSMLUT00000001369,3339
ENSMLUT00000001363,345
ENSMLUT00000001386,3813
ENSMLUT00000001375,1572
ENSMLUT00000001371,789
ENSMLUT00000001381,1011
ENSMLUT00000001372,2199
ENSMLUT00000001374,516
ENSMLUT00000001373,1155
ENSMLUT00000001388,318
ENSMLUT00000001379,1291
ENSMLUT00000001382,1176
ENSMLUT00000001383,1653
ENSMLUT00000001380,1832
ENSMLUT00000001384,996
ENSMLUT00000001387,942
ENSMLUT00000001390,1257
ENSMLUT00000001392,2093
ENSMLUT00000001391,405
ENSMLUT00000001385,360
ENSMLUT00000001393,2151
ENSMLUT00000001398,4548
ENSMLUT00000027817,4686
ENSMLUT00000029439,5952
ENSMLUT00000001394,1188
ENSMLUT00000001402,390
ENSMLUT00000001405,1608
ENSMLUT00000001397,288
ENSMLUT00000001396,783
ENSMLUT00000001395,639
ENSMLUT00000001403,702
ENSMLUT00000001404,615
ENSMLUT00000001408,1497
ENSMLUT00000001406,1518
ENSMLUT00000001407,666
ENSMLUT00000001421,6681
ENSMLUT00000001410,1758
ENSMLUT00000001409,723
ENSMLUT00000001415,2586
ENSMLUT00000001413,1794
ENSMLUT00000001433,5250
ENSMLUT00000001412,444
ENSMLUT00000001416,1131
ENSMLUT00000001414,1761
ENSMLUT00000001427,2958
ENSMLUT00000001418,1464
ENSMLUT00000001420,924
ENSMLUT00000001422,1512
ENSMLUT00000001419,1250
ENSMLUT00000001424,1359
ENSMLUT00000001423,570
ENSMLUT00000001428,1581
ENSMLUT00000001426,1014
ENSMLUT00000001430,1074
ENSMLUT00000001425,981
ENSMLUT00000001432,987
ENSMLUT00000001431,1149
ENSMLUT00000001440,1593
ENSMLUT00000001438,2292
ENSMLUT00000001445,2496
ENSMLUT00000001437,744
ENSMLUT00000001436,348
ENSMLUT00000001439,1047
ENSMLUT00000001448,3543
ENSMLUT00000001442,1608
ENSMLUT00000001435,1083
ENSMLUT00000001446,924
ENSMLUT00000001441,1285
ENSMLUT00000001444,873
ENSMLUT00000001447,309
ENSMLUT00000001451,1899
ENSMLUT00000024410,1905
ENSMLUT00000001454,5148
ENSMLUT00000001449,501
ENSMLUT00000001455,1247
ENSMLUT00000001458,3369
ENSMLUT00000001450,642
ENSMLUT00000001452,270
ENSMLUT00000001460,2928
ENSMLUT00000001457,348
ENSMLUT00000001461,1086
ENSMLUT00000001459,393
ENSMLUT00000001463,2112
ENSMLUT00000001462,339
ENSMLUT00000001464,1026
ENSMLUT00000001467,1568
ENSMLUT00000001465,1578
ENSMLUT00000001472,3507
ENSMLUT00000001473,753
ENSMLUT00000001469,588
ENSMLUT00000001471,1260
ENSMLUT00000001470,585
ENSMLUT00000030356,582
ENSMLUT00000001474,1368
ENSMLUT00000001480,6408
ENSMLUT00000001476,2166
ENSMLUT00000001479,2367
ENSMLUT00000001477,624
ENSMLUT00000001478,552
ENSMLUT00000001482,1236
ENSMLUT00000001481,891
ENSMLUT00000001489,3075
ENSMLUT00000001485,2013
ENSMLUT00000001483,1008
ENSMLUT00000001487,1626
ENSMLUT00000001486,2370
ENSMLUT00000001488,927
ENSMLUT00000015914,849
ENSMLUT00000001492,1890
ENSMLUT00000001491,765
ENSMLUT00000001493,3174
ENSMLUT00000001498,450
ENSMLUT00000001500,2052
ENSMLUT00000001497,261
ENSMLUT00000001496,783
ENSMLUT00000001495,540
ENSMLUT00000001501,894
ENSMLUT00000001502,897
ENSMLUT00000001521,543
ENSMLUT00000001503,1263
ENSMLUT00000001505,2298
ENSMLUT00000001504,717
ENSMLUT00000001506,951
ENSMLUT00000001508,1281
ENSMLUT00000001510,2523
ENSMLUT00000001509,891
ENSMLUT00000001512,5514
ENSMLUT00000001511,1914
ENSMLUT00000001507,348
ENSMLUT00000001516,2364
ENSMLUT00000001518,4956
ENSMLUT00000001545,15534
ENSMLUT00000001513,936
ENSMLUT00000001517,1683
ENSMLUT00000001514,1309
ENSMLUT00000001519,1440
ENSMLUT00000001523,1605
ENSMLUT00000001527,3939
ENSMLUT00000001524,2985
ENSMLUT00000001522,1041
ENSMLUT00000001530,2061
ENSMLUT00000001550,8301
ENSMLUT00000001531,1341
ENSMLUT00000001529,2043
ENSMLUT00000001526,915
ENSMLUT00000001525,1287
ENSMLUT00000001532,9222
ENSMLUT00000001536,3408
ENSMLUT00000001539,3486
ENSMLUT00000001534,1437
ENSMLUT00000001533,1365
ENSMLUT00000001535,1344
ENSMLUT00000001542,1608
ENSMLUT00000001554,9051
ENSMLUT00000001538,1453
ENSMLUT00000001541,744
ENSMLUT00000001544,927
ENSMLUT00000001543,444
ENSMLUT00000001548,831
ENSMLUT00000001546,957
ENSMLUT00000001555,1557
ENSMLUT00000001552,2235
ENSMLUT00000001551,1440
ENSMLUT00000001561,2994
ENSMLUT00000001553,636
ENSMLUT00000001557,390
ENSMLUT00000001559,670
ENSMLUT00000001558,731
ENSMLUT00000001564,1281
ENSMLUT00000001562,714
ENSMLUT00000001566,353
ENSMLUT00000001567,720
ENSMLUT00000001565,504
ENSMLUT00000001569,1332
ENSMLUT00000001573,969
ENSMLUT00000001568,1113
ENSMLUT00000001571,879
ENSMLUT00000001572,1032
ENSMLUT00000001575,897
ENSMLUT00000001577,1398
ENSMLUT00000001576,1248
ENSMLUT00000001580,441
ENSMLUT00000001581,5718
ENSMLUT00000001583,1700
ENSMLUT00000001582,543
ENSMLUT00000001584,1023
ENSMLUT00000001588,1530
ENSMLUT00000001589,2067
ENSMLUT00000001585,1038
ENSMLUT00000001595,4833
ENSMLUT00000023341,3822
ENSMLUT00000025698,3987
ENSMLUT00000001587,1413
ENSMLUT00000001586,549
ENSMLUT00000001590,1896
ENSMLUT00000001591,3129
ENSMLUT00000001594,3261
ENSMLUT00000001592,1015
ENSMLUT00000001597,2631
ENSMLUT00000001596,507
ENSMLUT00000001600,2118
ENSMLUT00000001607,2874
ENSMLUT00000001599,1302
ENSMLUT00000001601,1236
ENSMLUT00000001602,1593
ENSMLUT00000001603,1065
ENSMLUT00000001604,1866
ENSMLUT00000022613,2397
ENSMLUT00000028357,1938
ENSMLUT00000001605,1251
ENSMLUT00000001609,4386
ENSMLUT00000001606,1086
ENSMLUT00000001608,837
ENSMLUT00000001610,882
ENSMLUT00000001616,2184
ENSMLUT00000001611,858
ENSMLUT00000001612,456
ENSMLUT00000001614,1644
ENSMLUT00000001613,1437
ENSMLUT00000001618,1257
ENSMLUT00000001623,2619
ENSMLUT00000001619,2963
ENSMLUT00000001625,4176
ENSMLUT00000001615,1884
ENSMLUT00000001621,2139
ENSMLUT00000001622,984
ENSMLUT00000001631,1293
ENSMLUT00000001628,1974
ENSMLUT00000001626,591
ENSMLUT00000001633,408
ENSMLUT00000001632,1980
ENSMLUT00000001629,765
ENSMLUT00000001635,2754
ENSMLUT00000001636,1617
ENSMLUT00000024011,1611
ENSMLUT00000001634,2004
ENSMLUT00000001639,1440
ENSMLUT00000001637,345
ENSMLUT00000001644,5922
ENSMLUT00000001640,2391
ENSMLUT00000031186,1701
ENSMLUT00000001646,5295
ENSMLUT00000001647,2370
ENSMLUT00000001650,2004
ENSMLUT00000001645,321
ENSMLUT00000001651,996
ENSMLUT00000001655,3219
ENSMLUT00000001649,2559
ENSMLUT00000001653,2728
ENSMLUT00000001654,1333
ENSMLUT00000001652,1008
ENSMLUT00000030337,1224
ENSMLUT00000001657,2193
ENSMLUT00000001658,858
ENSMLUT00000001659,1134
ENSMLUT00000001664,2412
ENSMLUT00000001662,3364
ENSMLUT00000001666,1071
ENSMLUT00000001663,1737
ENSMLUT00000001681,12060
ENSMLUT00000001670,2517
ENSMLUT00000001661,579
ENSMLUT00000001665,888
ENSMLUT00000001673,3321
ENSMLUT00000001669,1167
ENSMLUT00000001667,906
ENSMLUT00000001671,594
ENSMLUT00000001677,2871
ENSMLUT00000001674,2151
ENSMLUT00000001672,1614
ENSMLUT00000001675,759
ENSMLUT00000001678,2223
ENSMLUT00000001680,3216
ENSMLUT00000001683,2112
ENSMLUT00000001676,351
ENSMLUT00000001679,936
ENSMLUT00000001682,1733
ENSMLUT00000001684,1347
ENSMLUT00000001687,384
ENSMLUT00000001685,330
ENSMLUT00000001696,4809
ENSMLUT00000001692,1344
ENSMLUT00000001688,300
ENSMLUT00000001691,1365
ENSMLUT00000001690,786
ENSMLUT00000001711,4380
ENSMLUT00000023104,638
ENSMLUT00000028458,4395
ENSMLUT00000001694,2037
ENSMLUT00000001693,1344
ENSMLUT00000001695,1758
ENSMLUT00000001700,1278
ENSMLUT00000001709,3810
ENSMLUT00000001701,1380
ENSMLUT00000001705,1845
ENSMLUT00000001715,2364
ENSMLUT00000001704,2079
ENSMLUT00000001708,264
ENSMLUT00000001707,954
ENSMLUT00000001706,492
ENSMLUT00000001718,1347
ENSMLUT00000001714,2028
ENSMLUT00000001716,1179
ENSMLUT00000001720,1158
ENSMLUT00000029150,1218
ENSMLUT00000001724,1933
ENSMLUT00000001719,618
ENSMLUT00000001722,1842
ENSMLUT00000001738,8397
ENSMLUT00000001727,2118
ENSMLUT00000001725,2148
ENSMLUT00000001732,4209
ENSMLUT00000001733,3984
ENSMLUT00000001729,1494
ENSMLUT00000001731,846
ENSMLUT00000001734,2925
ENSMLUT00000001730,606
ENSMLUT00000001735,1155
ENSMLUT00000001737,745
ENSMLUT00000001746,3906
ENSMLUT00000001736,684
ENSMLUT00000001739,900
ENSMLUT00000001742,1440
ENSMLUT00000001744,1044
ENSMLUT00000001740,2934
ENSMLUT00000001743,468
ENSMLUT00000001747,1316
ENSMLUT00000001748,1368
ENSMLUT00000001749,1359
ENSMLUT00000001756,4332
ENSMLUT00000001750,1101
ENSMLUT00000001745,951
ENSMLUT00000001763,2538
ENSMLUT00000001753,915
ENSMLUT00000001752,1164
ENSMLUT00000001754,1840
ENSMLUT00000001755,954
ENSMLUT00000001760,1542
ENSMLUT00000001775,2064
ENSMLUT00000001764,2472
ENSMLUT00000001758,729
ENSMLUT00000016059,471
ENSMLUT00000001761,990
ENSMLUT00000001762,7326
ENSMLUT00000001759,954
ENSMLUT00000001765,627
ENSMLUT00000001770,1074
ENSMLUT00000001771,1866
ENSMLUT00000001783,2373
ENSMLUT00000001772,2052
ENSMLUT00000001774,585
ENSMLUT00000001776,1386
ENSMLUT00000001779,895
ENSMLUT00000001778,3441
ENSMLUT00000001786,2430
ENSMLUT00000001782,531
ENSMLUT00000001785,906
ENSMLUT00000001784,2247
ENSMLUT00000001787,2388
ENSMLUT00000001807,3075
ENSMLUT00000001792,1736
ENSMLUT00000001790,1329
ENSMLUT00000001796,1455
ENSMLUT00000001793,2388
ENSMLUT00000001794,612
ENSMLUT00000001809,5505
ENSMLUT00000001795,2388
ENSMLUT00000001797,573
ENSMLUT00000001798,1083
ENSMLUT00000001800,2571
ENSMLUT00000001808,1728
ENSMLUT00000001803,1659
ENSMLUT00000001810,3162
ENSMLUT00000001799,342
ENSMLUT00000001804,915
ENSMLUT00000001812,1737
ENSMLUT00000001805,2481
ENSMLUT00000001817,3624
ENSMLUT00000001816,2805
ENSMLUT00000001811,4695
ENSMLUT00000001813,2370
ENSMLUT00000001822,2055
ENSMLUT00000001819,1650
ENSMLUT00000001821,1395
ENSMLUT00000001815,702
ENSMLUT00000001818,1095
ENSMLUT00000001835,3642
ENSMLUT00000001825,1428
ENSMLUT00000001823,861
ENSMLUT00000001828,1229
ENSMLUT00000001827,813
ENSMLUT00000001839,1560
ENSMLUT00000001832,1779
ENSMLUT00000001826,993
ENSMLUT00000001830,546
ENSMLUT00000001834,1497
ENSMLUT00000001837,1011
ENSMLUT00000026619,879
ENSMLUT00000030012,948
ENSMLUT00000001836,315
ENSMLUT00000001855,7425
ENSMLUT00000001838,288
ENSMLUT00000001840,333
ENSMLUT00000001841,417
ENSMLUT00000001843,993
ENSMLUT00000001842,660
ENSMLUT00000001849,2274
ENSMLUT00000001846,1173
ENSMLUT00000001847,1707
ENSMLUT00000001850,2178
ENSMLUT00000001851,987
ENSMLUT00000001854,2430
ENSMLUT00000001852,564
ENSMLUT00000001853,1845
ENSMLUT00000001856,1119
ENSMLUT00000001857,1011
ENSMLUT00000001864,3057
ENSMLUT00000001858,1164
ENSMLUT00000001869,2301
ENSMLUT00000001863,1777
ENSMLUT00000001862,1128
ENSMLUT00000001873,3273
ENSMLUT00000001870,2286
ENSMLUT00000001865,414
ENSMLUT00000001867,822
ENSMLUT00000001874,1920
ENSMLUT00000001875,1080
ENSMLUT00000001872,480
ENSMLUT00000001876,2370
ENSMLUT00000001878,2133
ENSMLUT00000001881,3522
ENSMLUT00000001892,7758
ENSMLUT00000001880,1275
ENSMLUT00000001882,2052
ENSMLUT00000001886,1845
ENSMLUT00000001883,1426
ENSMLUT00000001885,735
ENSMLUT00000001884,813
ENSMLUT00000001888,1185
ENSMLUT00000001887,1533
ENSMLUT00000001900,3714
ENSMLUT00000001890,1635
ENSMLUT00000027554,1644
ENSMLUT00000001889,882
ENSMLUT00000001891,4701
ENSMLUT00000001903,2004
ENSMLUT00000001893,1026
ENSMLUT00000028365,1071
ENSMLUT00000030429,1017
ENSMLUT00000001897,4617
ENSMLUT00000001899,1125
ENSMLUT00000001904,2307
ENSMLUT00000001901,2106
ENSMLUT00000001895,435
ENSMLUT00000001902,651
ENSMLUT00000001911,1722
ENSMLUT00000001905,597
ENSMLUT00000001906,1545
ENSMLUT00000001908,1878
ENSMLUT00000001916,1664
ENSMLUT00000001915,2757
ENSMLUT00000001927,2535
ENSMLUT00000001913,990
ENSMLUT00000001907,360
ENSMLUT00000001914,744
ENSMLUT00000001909,312
ENSMLUT00000001922,936
ENSMLUT00000001921,1605
ENSMLUT00000001912,306
ENSMLUT00000001919,1850
ENSMLUT00000001918,282
ENSMLUT00000001926,2100
ENSMLUT00000001917,342
ENSMLUT00000001920,1341
ENSMLUT00000001925,1332
ENSMLUT00000001924,1080
ENSMLUT00000001928,1722
ENSMLUT00000001929,6354
ENSMLUT00000001923,288
ENSMLUT00000001935,3453
ENSMLUT00000001931,1794
ENSMLUT00000001932,1434
ENSMLUT00000001934,4017
ENSMLUT00000001933,1862
ENSMLUT00000001937,354
ENSMLUT00000001940,900
ENSMLUT00000001944,1062
ENSMLUT00000001947,1932
ENSMLUT00000001949,1833
ENSMLUT00000001941,1098
ENSMLUT00000001943,1383
ENSMLUT00000001942,930
ENSMLUT00000001954,2679
ENSMLUT00000001950,1296
ENSMLUT00000001951,855
ENSMLUT00000001956,2004
ENSMLUT00000029305,1317
ENSMLUT00000001952,903
ENSMLUT00000001955,1215
ENSMLUT00000001958,600
ENSMLUT00000001961,2370
ENSMLUT00000001968,2898
ENSMLUT00000001960,417
ENSMLUT00000001964,2025
ENSMLUT00000001962,1620
ENSMLUT00000001970,1716
ENSMLUT00000001963,1014
ENSMLUT00000001966,1685
ENSMLUT00000001972,2472
ENSMLUT00000029590,2172
ENSMLUT00000001965,1374
ENSMLUT00000001967,777
ENSMLUT00000001969,1077
ENSMLUT00000001973,1035
ENSMLUT00000001988,3438
ENSMLUT00000001971,555
ENSMLUT00000001974,1143
ENSMLUT00000001982,2172
ENSMLUT00000001975,570
ENSMLUT00000001976,1806
ENSMLUT00000001978,1760
ENSMLUT00000001977,1134
ENSMLUT00000001979,1092
ENSMLUT00000001983,1236
ENSMLUT00000001984,2304
ENSMLUT00000001991,3138
ENSMLUT00000001989,3315
ENSMLUT00000001987,2219
ENSMLUT00000001986,1560
ENSMLUT00000001985,1059
ENSMLUT00000001994,3627
ENSMLUT00000001995,924
ENSMLUT00000001998,738
ENSMLUT00000001990,489
ENSMLUT00000001993,677
ENSMLUT00000002003,1083
ENSMLUT00000001992,267
ENSMLUT00000002037,10530
ENSMLUT00000001996,666
ENSMLUT00000002000,1370
ENSMLUT00000001997,1233
ENSMLUT00000002001,1989
ENSMLUT00000002002,1533
ENSMLUT00000001999,942
ENSMLUT00000002007,2952
ENSMLUT00000002005,1257
ENSMLUT00000002010,2145
ENSMLUT00000002023,3456
ENSMLUT00000002006,1104
ENSMLUT00000002009,3120
ENSMLUT00000002017,1752
ENSMLUT00000030223,1284
ENSMLUT00000002013,765
ENSMLUT00000002012,1695
ENSMLUT00000002015,2982
ENSMLUT00000002014,447
ENSMLUT00000002011,717
ENSMLUT00000002019,2556
ENSMLUT00000002016,3573
ENSMLUT00000002041,5544
ENSMLUT00000002021,1956
ENSMLUT00000002031,7430
ENSMLUT00000002018,1086
ENSMLUT00000002024,2523
ENSMLUT00000002027,1809
ENSMLUT00000002029,1165
ENSMLUT00000002042,14943
ENSMLUT00000002025,1533
ENSMLUT00000002026,654
ENSMLUT00000002028,696
ENSMLUT00000002033,2862
ENSMLUT00000002030,558
ENSMLUT00000002034,1767
ENSMLUT00000002035,1146
ENSMLUT00000002036,570
ENSMLUT00000002045,2066
ENSMLUT00000002040,720
ENSMLUT00000002039,1218
ENSMLUT00000002047,2277
ENSMLUT00000024045,2286
ENSMLUT00000028441,2298
ENSMLUT00000002046,570
ENSMLUT00000002048,810
ENSMLUT00000002044,1416
ENSMLUT00000002054,1212
ENSMLUT00000002050,1672
ENSMLUT00000002049,1740
ENSMLUT00000002052,909
ENSMLUT00000002056,1385
ENSMLUT00000002057,610
ENSMLUT00000002061,2190
ENSMLUT00000002058,993
ENSMLUT00000002060,1035
ENSMLUT00000002065,1657
ENSMLUT00000002062,1227
ENSMLUT00000002072,1017
ENSMLUT00000002066,474
ENSMLUT00000002071,978
ENSMLUT00000002068,1383
ENSMLUT00000002067,1527
ENSMLUT00000002069,3381
ENSMLUT00000002079,2013
ENSMLUT00000002073,816
ENSMLUT00000002082,1005
ENSMLUT00000002074,153
